latitude,longitude
37.301635,127.019693
37.301743,127.019629
37.299238,127.020508
37.299263,127.020773
37.299337,127.021111
37.299423,127.021512
37.299529,127.021884
37.299623,127.022149
37.299437,127.02033
37.299736,127.022448
37.299925,127.022775
37.299738,127.020288
37.299907,127.020271
37.300153,127.020195
37.300448,127.020068
37.300705,127.019958
37.300998,127.019826
37.301257,127.019688
37.30138,126.965869
37.301323,126.966501
37.301301,126.96671
37.301265,126.966952
37.301247,126.967141
37.301222,126.967443
37.301184,126.96775
37.300927,126.967733
37.300963,126.967443
37.301407,126.965678
37.300997,126.967133
37.301022,126.966938
37.301049,126.966729
37.301058,126.966532
37.301087,126.966273
37.301132,126.965926
37.301159,126.965692
37.301186,126.965458
37.301206,126.965229
37.301228,126.965009
37.301422,126.965474
37.301273,126.964722
37.301321,126.964445
37.301372,126.964144
37.301098,126.967451
37.301125,126.967164
37.301132,126.966961
37.301161,126.966735
37.301179,126.966532
37.301186,126.966326
37.301319,126.965365
37.301447,126.965274
37.301341,126.965094
37.301379,126.964815
37.30142,126.964473
37.301474,126.964191
37.301465,126.965063
37.301505,126.964801
37.301568,126.964434
37.301613,126.964163
37.301339,126.966261
37.300471,126.973472
37.30044,126.973836
37.30037,126.974371
37.300307,126.974619
37.300224,126.974952
37.302054,126.962953
37.302977,126.961041
37.301789,126.963531
37.301728,126.963709
37.301681,126.963873
37.301643,126.964025
37.301408,126.963946
37.301465,126.963752
37.301523,126.96354
37.301584,126.96334
37.301647,126.963148
37.302104,126.96264
37.301735,126.962852
37.301843,126.962607
37.301942,126.962384
37.302063,126.962088
37.30218,126.961775
37.302259,126.961645
37.302347,126.961492
37.302471,126.961301
37.302581,126.961117
37.302662,126.960973
37.30221,126.962361
37.302815,126.960841
37.302962,126.960638
37.301552,126.963907
37.301618,126.963647
37.302081,126.96237
37.302149,126.962172
37.302241,126.961978
37.302315,126.961789
37.302412,126.961588
37.302534,126.961425
37.302304,126.96213
37.302637,126.961281
37.302743,126.961126
37.30241,126.961893
37.302511,126.961681
37.302631,126.961504
37.30273,126.961368
37.302869,126.961179
37.304206,126.964655
37.303783,126.96483
37.303456,126.964814
37.303096,126.964732
37.302735,126.964504
37.291748,127.00684
37.292288,127.00843
37.292455,127.008938
37.292649,127.009504
37.292826,127.010001
37.293011,127.010559
37.291588,127.006366
37.291421,127.005884
37.291218,127.005286
37.29109,127.004875
37.290901,127.004339
37.290707,127.003772
37.29193,127.007339
37.29211,127.007909
37.296348,127.001571
37.296136,127.003214
37.296528,127.001069
37.296636,127.000668
37.296701,127.00029
37.296809,126.999656
37.296915,126.999258
37.296258,127.001909
37.296199,127.002321
37.296165,127.002789
37.301472,126.99793
37.303612,127.000857
37.303421,127.001105
37.303189,127.001424
37.302903,127.001805
37.302644,127.002174
37.30243,127.002476
37.302186,127.0028
37.301948,127.003136
37.301754,127.003398
37.301443,127.003826
37.301711,126.998263
37.301263,127.004092
37.301001,127.004441
37.300697,127.004853
37.30038,127.005098
37.300022,127.005177
37.299706,127.004904
37.299515,127.004562
37.299265,127.004148
37.299073,127.003807
37.298882,127.003485
37.302022,126.998678
37.298697,127.003158
37.298458,127.00278
37.298251,127.002473
37.298064,127.002208
37.297877,127.001915
37.297686,127.001455
37.297499,127.001009
37.297262,127.000637
37.297053,127.000276
37.296866,126.999961
37.302268,126.999007
37.302515,126.999337
37.302799,126.999715
37.302997,126.999972
37.303256,127.000282
37.303588,127.000564
37.29748,127.00796
37.300348,127.00858
37.300675,127.008851
37.30094,127.009088
37.297001,127.008315
37.296588,127.00862
37.296278,127.008851
37.295982,127.009079
37.295782,127.009231
37.29569,127.009431
37.295665,127.009626
37.297778,127.007737
37.295822,127.009981
37.295994,127.010325
37.296154,127.010661
37.296354,127.011081
37.298023,127.007554
37.298364,127.007289
37.298706,127.007258
37.298895,127.007283
37.299111,127.007469
37.299434,127.007765
37.299985,127.008256
37.310485,127.003799
37.310514,127.003926
37.310541,127.004044
37.310575,127.004163
37.310622,127.004298
37.31067,127.004428
37.310717,127.004555
37.298821,127.004543
37.298873,127.004901
37.298733,127.00514
37.298519,127.005512
37.299057,127.005242
37.298911,127.005484
37.299024,127.0047
37.299206,127.004889
37.29938,127.005044
37.299522,127.005177
37.299632,127.005273
37.2986,127.004751
37.298424,127.005075
37.298334,127.005233
37.298472,127.005617
37.298105,127.005284
37.297909,127.005109
37.297728,127.004932
37.298738,127.005794
37.298812,127.005919
37.298988,127.006085
37.297846,127.003682
37.297332,127.003561
37.29715,127.003883
37.296967,127.003324
37.296798,127.003623
37.296683,127.003821
37.297715,127.003553
37.297546,127.003386
37.297424,127.003288
37.297192,127.003071
37.297069,127.002949
37.297722,127.00397
37.297562,127.004235
37.29744,127.004452
37.296273,127.003623
37.297555,127.004782
37.297307,127.004915
37.297195,127.005095
37.296264,127.004362
37.296465,127.003795
37.296611,127.003933
37.296798,127.004097
37.296958,127.004246
37.297037,127.004086
37.297089,127.004365
37.297285,127.004545
37.297436,127.004681
37.306233,127.014097
37.305229,127.013152
37.304965,127.012929
37.304727,127.012659
37.30442,127.012368
37.304128,127.012089
37.306231,127.014616
37.305934,127.01531
37.305666,127.015981
37.305427,127.01657
37.305156,127.017199
37.305977,127.01472
37.305675,127.015451
37.305402,127.016139
37.305118,127.016824
37.30485,127.01734
37.306056,127.013829
37.305758,127.013637
37.305501,127.013406
37.303366,127.01574
37.304681,127.014043
37.304555,127.013865
37.304402,127.013688
37.304215,127.013454
37.304096,127.013304
37.303934,127.013096
37.303742,127.012839
37.303476,127.016051
37.303728,127.016482
37.304057,127.016832
37.303546,127.015588
37.304499,127.017086
37.304609,127.017404
37.304134,127.017103
37.303796,127.016804
37.303501,127.016398
37.303237,127.01589
37.303138,127.015881
37.302904,127.016065
37.302708,127.016217
37.302537,127.016366
37.303737,127.015439
37.302237,127.016628
37.301971,127.016944
37.301744,127.017218
37.301559,127.017449
37.301406,127.017629
37.303663,127.012633
37.303965,127.012109
37.303663,127.012224
37.303981,127.015284
37.304118,127.015064
37.304226,127.014937
37.304375,127.014742
37.304512,127.014573
37.30467,127.014387
37.303448,127.020616
37.304681,127.018301
37.304936,127.017737
37.303025,127.021059
37.302885,127.020875
37.302662,127.020661
37.302421,127.020492
37.302194,127.020356
37.301941,127.020272
37.301791,127.020032
37.301671,127.019152
37.303831,127.019846
37.301687,127.018856
37.301701,127.018571
37.301649,127.018374
37.301453,127.018117
37.301259,127.017883
37.304106,127.019203
37.304388,127.018513
37.30464,127.017923
37.303423,127.021025
37.303807,127.020348
37.304104,127.019705
37.304419,127.018969
37.299748,127.017344
37.302289,127.014257
37.302598,127.013876
37.302911,127.013496
37.303166,127.013183
37.303465,127.012813
37.296821,127.020876
37.299281,127.017908
37.299022,127.018229
37.298802,127.018514
37.298536,127.018796
37.299957,127.017088
37.298317,127.01905
37.298101,127.019298
37.297842,127.019594
37.297499,127.020003
37.297301,127.020222
37.296974,127.020606
37.300289,127.016699
37.300577,127.016341
37.300823,127.016047
37.301124,127.015686
37.301498,127.015221
37.301791,127.014869
37.301999,127.014607
37.299305,127.012291
37.299203,127.012401
37.298949,127.012663
37.298665,127.012948
37.29839,127.013233
37.298113,127.013512
37.297777,127.013864
37.299827,127.011527
37.300224,127.011121
37.300544,127.010777
37.30087,127.010346
37.299505,127.012085
37.299868,127.011719
37.300188,127.011375
37.300487,127.011079
37.300726,127.010791
37.300981,127.010467
37.301262,127.010061
37.301454,127.009779
37.299095,127.012037
37.300129,127.010974
37.300427,127.010647
37.300627,127.010399
37.300927,127.009974
37.301094,127.009742
37.301094,127.009359
37.301305,127.009415
37.297356,127.013196
37.297176,127.012815
37.297005,127.012454
37.298845,127.012297
37.296813,127.012048
37.296685,127.011797
37.296507,127.011414
37.298613,127.012536
37.29832,127.01283
37.298054,127.013111
37.297777,127.013385
37.297597,127.013565
37.29944,127.011676
37.299737,127.011375
37.296439,127.014752
37.297331,127.013596
37.29716,127.013204
37.296924,127.012728
37.296755,127.012344
37.296575,127.011975
37.296433,127.011715
37.29625,127.011301
37.296081,127.01096
37.29596,127.010683
37.295746,127.010272
37.29611,127.015093
37.295611,127.00999
37.295494,127.00973
37.295851,127.015353
37.295536,127.015674
37.29525,127.01597
37.296698,127.014484
37.29693,127.014253
37.297277,127.01389
37.297433,127.013777
37.297025,127.014623
37.297293,127.014355
37.297484,127.014149
37.296703,127.014958
37.296486,127.015184
37.296121,127.015559
37.295831,127.015843
37.295572,127.016119
37.295304,127.016384
37.294333,127.013751
37.294061,127.010503
37.294318,127.010322
37.294642,127.010074
37.295021,127.009792
37.29521,127.00966
37.294509,127.014303
37.294698,127.014831
37.294833,127.015248
37.29504,127.01586
37.294164,127.013263
37.294007,127.012772
37.293813,127.012234
37.293603,127.011619
37.293453,127.011157
37.29343,127.011092
37.293473,127.010942
37.293786,127.010706
37.295353,127.016833
37.296805,127.020437
37.29527,127.016579
37.295522,127.017278
37.295691,127.017693
37.295905,127.018229
37.296083,127.018705
37.296279,127.019165
37.296445,127.01961
37.296619,127.020042
37.306931,127.018832
37.30692,127.019359
37.306923,127.019564
37.306924,127.019896
37.306934,127.020242
37.306938,127.020578
37.306942,127.02092
37.306951,127.021191
37.306952,127.021557
37.306976,127.021744
37.306929,127.018606
37.306924,127.018274
37.306879,127.017848
37.306738,127.017549
37.306636,127.017069
37.306497,127.016567
37.306371,127.016048
37.306231,127.015538
37.306794,127.014035
37.307073,127.014163
37.307376,127.014216
37.307612,127.014286
37.307932,127.014382
37.306734,127.013384
37.307071,127.01388
37.307387,127.013979
37.307644,127.014049
37.307894,127.01414
37.308162,127.014196
37.308288,127.013908
37.308153,127.013798
37.307882,127.013652
37.307732,127.013626
37.307511,127.013736
37.306808,127.013195
37.307267,127.013798
37.30697,127.013736
37.306571,127.013739
37.30649,127.013575
37.306436,127.013705
37.306495,127.01397
37.306979,127.012741
37.307144,127.012301
37.307263,127.011979
37.307387,127.011647
37.307497,127.011356
37.30761,127.011035
37.306824,127.013818
37.3062,127.013482
37.306864,127.012498
37.307103,127.011869
37.307315,127.011294
37.307489,127.010801
37.307529,127.010031
37.30741,127.009362
37.307146,127.008742
37.305803,127.013059
37.305961,127.013333
37.305682,127.013068
37.305373,127.012777
37.305134,127.012552
37.304846,127.012281
37.304596,127.012035
37.30431,127.011751
37.306646,127.013071
37.303905,127.011333
37.304486,127.010685
37.30477,127.010225
37.304549,127.009844
37.304049,127.009365
37.303693,127.009035
37.303738,127.011671
37.303465,127.011392
37.303191,127.011065
37.302907,127.01073
37.302661,127.010484
37.303659,127.011076
37.302382,127.010225
37.30213,127.009991
37.30181,127.009683
37.304511,127.011175
37.304808,127.01073
37.305126,127.010188
37.304828,127.009881
37.304369,127.009441
37.303948,127.009055
37.303436,127.010817
37.303139,127.010459
37.302864,127.010157
37.30261,127.009948
37.302269,127.009683
37.301981,127.009407
37.304164,127.011271
37.307356,127.010939
37.307193,127.010919
37.307027,127.011057
37.306896,127.011274
37.306759,127.011537
37.306662,127.011675
37.306391,127.012067
37.306229,127.012329
37.307835,127.010694
37.308133,127.010708
37.308338,127.010702
37.30852,127.010711
37.308727,127.010716
37.308581,127.004286
37.307712,127.010259
37.30823,127.005006
37.307714,127.005671
37.307439,127.006201
37.307171,127.00672
37.306944,127.007185
37.306957,127.007794
37.307191,127.008381
37.307455,127.009007
37.307167,127.006311
37.306896,127.006822
37.306777,127.007862
37.306899,127.008189
37.307417,127.005823
37.307746,127.005251
37.308266,127.004447
37.308451,127.004052
37.30457,127.004602
37.304367,127.004949
37.304142,127.005318
37.303925,127.005676
37.303729,127.005998
37.303466,127.006438
37.303295,127.006745
37.303105,127.007058
37.302887,127.007419
37.302628,127.007862
37.302333,127.008347
37.304786,127.004568
37.302157,127.008643
37.301986,127.00893
37.303085,127.006776
37.302821,127.007224
37.302603,127.00758
37.302387,127.007946
37.305498,127.004687
37.305959,127.004591
37.30634,127.00412
37.305034,127.004323
37.305779,127.004416
37.306137,127.004089
37.306363,127.003728
37.296936,127.002411
37.296424,127.002363
37.297041,127.002208
37.297136,127.002024
37.297231,127.001836
37.297334,127.001638
37.297431,127.001455
37.297539,127.0013
37.296787,127.002693
37.296604,127.002538
37.30636,127.002121
37.306577,127.002295
37.306928,127.002558
37.307212,127.002766
37.307523,127.003029
37.307822,127.003232
37.308102,127.003443
37.308478,127.003731
37.293478,127.006366
37.292273,127.007243
37.293908,127.006068
37.29428,127.005791
37.29469,127.005492
37.295028,127.005233
37.295487,127.004898
37.29583,127.004669
37.293113,127.006629
37.292698,127.00693
37.299469,126.972976
37.297921,126.971755
37.297547,126.971581
37.297329,126.971454
37.297027,126.971296
37.29668,126.971088
37.296705,126.971277
37.296905,126.971361
37.29707,126.971426
37.29725,126.971539
37.297646,126.971781
37.299277,126.972849
37.297748,126.971665
37.298388,126.972218
37.298685,126.97248
37.298849,126.972626
37.29907,126.972812
37.299273,126.972928
37.299489,126.973097
37.299052,126.972671
37.298811,126.972401
37.298678,126.972333
37.298527,126.972206
37.298419,126.972122
37.29825,126.972001
37.29802,126.971958
37.313861,126.986082
37.314,126.986143
37.314104,126.986168
37.314246,126.986186
37.314455,126.986214
37.310704,126.987679
37.31263,126.986523
37.312944,126.986502
37.313106,126.986395
37.313327,126.986488
37.313535,126.986366
37.313495,126.986597
37.313603,126.986444
37.313696,126.986449
37.310873,126.987451
37.31113,126.987321
37.311233,126.987166
37.311438,126.987101
37.311718,126.986935
37.311914,126.986811
37.312219,126.986664
37.312567,126.986644
37.295766,127.024671
37.295339,127.02263
37.29555,127.022461
37.295857,127.02223
37.296118,127.022027
37.296429,127.021835
37.296609,127.021914
37.296708,127.02219
37.296825,127.02267
37.296956,127.023048
37.296,127.024953
37.295703,127.024604
37.296077,127.025044
37.296253,127.025106
37.296473,127.025455
37.296712,127.025675
37.296946,127.025805
37.29709,127.025912
37.2956,127.02444
37.295451,127.024068
37.295429,127.023854
37.295379,127.023555
37.295339,127.02329
37.295289,127.023019
37.295258,127.022799
37.29578,127.02506
37.29537,127.024463
37.295311,127.02422
37.295257,127.023949
37.295208,127.023673
37.295163,127.023368
37.295104,127.02303
37.294947,127.023301
37.294798,127.023605
37.29482,127.024113
37.295045,127.024344
37.295915,127.025218
37.295203,127.024536
37.295442,127.024705
37.295676,127.025083
37.29582,127.025263
37.296361,127.025794
37.296586,127.026008
37.296888,127.026194
37.296,127.025348
37.296122,127.025461
37.296374,127.025658
37.296617,127.025867
37.296897,127.026042
37.297063,127.026161
37.295586,127.024784
37.29478,127.022246
37.293014,127.020244
37.292708,127.019793
37.294965,127.02259
37.294996,127.022827
37.294798,127.023194
37.29455,127.023622
37.294478,127.021818
37.294222,127.021519
37.293816,127.020983
37.293406,127.020706
37.29374,127.020656
37.295307,127.022376
37.295627,127.022167
37.295951,127.021919
37.29619,127.021745
37.293393,127.020362
37.293213,127.020142
37.292996,127.019798
37.292749,127.019432
37.29419,127.021045
37.29451,127.021502
37.294731,127.021812
37.295041,127.022229
37.296177,127.019433
37.295281,127.017098
37.295146,127.016743
37.29638,127.019895
37.296564,127.020386
37.296623,127.020882
37.296456,127.021277
37.295988,127.01888
37.295835,127.018513
37.295686,127.018158
37.295497,127.017617
37.293686,127.018056
37.292672,127.019099
37.293979,127.017757
37.294231,127.017498
37.294475,127.017233
37.294758,127.016957
37.295006,127.016731
37.293389,127.018383
37.293096,127.018648
37.292897,127.018862
37.291721,127.020441
37.291848,127.020249
37.291978,127.020041
37.292226,127.019646
37.292388,127.019426
37.291555,127.020717
37.291437,127.020965
37.291154,127.021501
37.291825,127.021715
37.293681,127.02312
37.293852,127.023238
37.294055,127.023396
37.294239,127.023526
37.294401,127.023656
37.291586,127.021371
37.291437,127.021196
37.291046,127.020678
37.290888,127.020446
37.290595,127.020063
37.292082,127.02193
37.290478,127.01991
37.290298,127.019685
37.290113,127.019431
37.289888,127.019183
37.289539,127.018836
37.289325,127.018571
37.289118,127.018388
37.292271,127.022099
37.292505,127.022285
37.29273,127.022454
37.292969,127.022623
37.293122,127.022708
37.293293,127.022855
37.293455,127.022979
37.293591,127.017656
37.294822,127.016398
37.294907,127.016105
37.29479,127.015756
37.294601,127.015203
37.294434,127.014718
37.294299,127.014295
37.293389,127.017853
37.293091,127.018169
37.292789,127.018479
37.29247,127.018783
37.293889,127.017351
37.294128,127.017109
37.294389,127.016838
37.294614,127.016624
37.290937,127.021151
37.291311,127.020486
37.291402,127.020294
37.291663,127.0199
37.291839,127.019589
37.292059,127.019268
37.292217,127.019048
37.292501,127.016246
37.292154,127.016471
37.291911,127.01664
37.291704,127.016838
37.291438,127.017052
37.290334,127.015687
37.290911,127.015901
37.291249,127.015665
37.291578,127.015422
37.291893,127.015202
37.290109,127.01536
37.289776,127.014847
37.290632,127.016087
37.290857,127.016471
37.291087,127.016871
37.291452,127.017441
37.29192,127.018129
37.292208,127.018614
37.290911,127.016978
37.289805,127.015244
37.2896,127.014889
37.291154,127.017328
37.291339,127.017638
37.291668,127.018151
37.291951,127.01862
37.292177,127.018969
37.290578,127.01646
37.290316,127.016042
37.290069,127.01567
37.291335,127.013313
37.291736,127.01421
37.29183,127.014368
37.291911,127.014543
37.292029,127.014808
37.29211,127.014977
37.292267,127.014926
37.292479,127.01478
37.292781,127.014577
37.293407,127.014114
37.293736,127.013872
37.291281,127.0132
37.294025,127.013663
37.290921,127.012885
37.29097,127.012969
37.291033,127.013099
37.291092,127.013217
37.291132,127.013313
37.291182,127.01346
37.291326,127.013691
37.291429,127.013911
37.29152,127.01412
37.291236,127.013133
37.291578,127.014278
37.29165,127.014396
37.291776,127.014655
37.291893,127.014909
37.291974,127.015061
37.291168,127.013048
37.29111,127.012952
37.291038,127.012856
37.291457,127.013595
37.291565,127.013798
37.291655,127.01399
37.292907,127.011374
37.291367,127.012541
37.291076,127.012732
37.290763,127.012964
37.290483,127.013189
37.290033,127.013527
37.289817,127.01368
37.289533,127.013899
37.293221,127.011227
37.293398,127.011633
37.293556,127.012118
37.293871,127.01306
37.292529,127.011661
37.292304,127.011836
37.292024,127.012033
37.291691,127.012287
37.290781,127.012586
37.291443,127.012101
37.291673,127.011932
37.292047,127.011656
37.292304,127.011453
37.292628,127.011216
37.292921,127.011002
37.293088,127.010855
37.290686,127.012659
37.290398,127.012873
37.290114,127.013088
37.289848,127.013285
37.289605,127.01346
37.289321,127.013634
37.289087,127.013527
37.291114,127.012349
37.290002,127.008779
37.289741,127.008971
37.289425,127.009197
37.290385,127.008492
37.290642,127.008295
37.290871,127.008126
37.29111,127.007956
37.291453,127.007691
37.291809,127.007443
37.289358,127.009535
37.288245,127.007212
37.288033,127.006817
37.287785,127.006248
37.289605,127.010048
37.289826,127.010516
37.290114,127.011125
37.290272,127.011478
37.290479,127.011951
37.289056,127.008915
37.28874,127.008266
37.288511,127.007731
37.287069,127.010099
37.287384,127.010589
37.287551,127.010922
37.287717,127.011204
37.287889,127.011486
37.28806,127.011773
37.288321,127.012219
37.288474,127.012529
37.288677,127.012856
37.288817,127.013082
37.28692,127.009862
37.286736,127.009529
37.286582,127.009258
37.286537,127.00914
37.286411,127.008954
37.286154,127.008576
37.285943,127.008204
37.285708,127.007843
37.287544,127.011398
37.286976,127.010399
37.286819,127.010147
37.286682,127.009911
37.286518,127.009674
37.286411,127.009445
37.28624,127.009193
37.286129,127.00898
37.285976,127.008705
37.285805,127.008423
37.285645,127.008484
37.287785,127.011717
37.285603,127.008835
37.287125,127.010681
37.287907,127.011954
37.288114,127.012275
37.288308,127.012619
37.28847,127.012907
37.288717,127.013324
37.288893,127.013623
37.287312,127.01095
37.287754,127.005701
37.287551,127.005825
37.287366,127.005982
37.286911,127.006326
37.286452,127.006698
37.286258,127.006851
37.286195,127.00689
37.285857,127.007133
37.285736,127.00733
37.285686,127.007696
37.286019,127.006738
37.288024,127.005453
37.288493,127.005086
37.288795,127.004855
37.289254,127.004494
37.289552,127.004268
37.289714,127.004133
37.289998,127.003913
37.290453,127.003558
37.289849,127.003755
37.289349,127.004128
37.28925,127.004218
37.288867,127.004511
37.288556,127.004759
37.28815,127.005069
37.287754,127.00539
37.287389,127.005672
37.286993,127.005977
37.286574,127.006287
37.286168,127.006631
37.290106,127.003558
37.290845,127.002966
37.2907,127.002932
37.290642,127.002831
37.290417,127.002177
37.290245,127.001703
37.290088,127.001263
37.289903,127.00066
37.289714,127.000152
37.289574,126.999718
37.290426,127.003321
37.290511,127.003146
37.290363,127.002707
37.290178,127.002177
37.289971,127.001596
37.289813,127.001105
37.289588,127.000496
37.286875,127.004601
37.28715,127.00406
37.28729,127.003806
37.287488,127.003428
37.287646,127.003124
37.287813,127.002819
37.287966,127.002515
37.2882,127.002239
37.288376,127.002058
37.287146,127.004511
37.287222,127.004719
37.286691,127.004979
37.287439,127.005154
37.287574,127.005447
37.286524,127.005328
37.286249,127.00587
37.286119,127.006146
37.285974,127.006417
37.285826,127.006732
37.285591,127.007087
37.285348,127.007206
37.259594,126.973588
37.253387,127.020177
37.253743,127.020374
37.254139,127.020577
37.254441,127.020735
37.25477,127.020916
37.255162,127.021102
37.255454,127.021276
37.255716,127.021406
37.256004,127.021553
37.253008,127.019985
37.252747,127.019861
37.2524,127.019681
37.252067,127.019495
37.251729,127.019325
37.251463,127.019196
37.251022,127.018965
37.25072,127.018795
37.245278,127.017475
37.241367,127.017035
37.241246,127.016815
37.242093,127.017108
37.241777,127.016939
37.241421,127.01664
37.241232,127.016195
37.245742,127.01747
37.246017,127.017487
37.246354,127.017498
37.246782,127.01751
37.245061,127.017475
37.247188,127.017504
37.247539,127.017521
37.247945,127.017572
37.248215,127.017628
37.248639,127.017792
37.24908,127.017989
37.249328,127.018119
37.249513,127.017938
37.249805,127.017426
37.250017,127.017014
37.244489,127.017475
37.250216,127.016625
37.249535,127.018198
37.249652,127.018051
37.244201,127.017458
37.243813,127.017447
37.24307,127.017418
37.242385,127.017249
37.242025,127.017221
37.241466,127.017165
37.24954,127.012627
37.252982,127.011334
37.253304,127.011323
37.253509,127.011342
37.249033,127.012821
37.248846,127.012892
37.248511,127.013041
37.248204,127.01317
37.247961,127.013275
37.249799,127.012528
37.2502,127.012362
37.250858,127.012103
37.251155,127.011982
37.251563,127.011807
37.251953,127.011647
37.252302,127.011517
37.252622,127.011396
37.242893,127.014801
37.2436,127.014607
37.244755,127.014319
37.244933,127.014274
37.245425,127.014108
37.241484,127.015815
37.241676,127.015725
37.241942,127.015576
37.242154,127.015446
37.24255,127.015212
37.243079,127.014984
37.242679,127.014899
37.243458,127.014891
37.243845,127.014787
37.244235,127.014708
37.244496,127.014629
37.2449,127.014525
37.24521,127.014438
37.245517,127.01432
37.245796,127.014198
37.246231,127.014035
37.246413,127.013959
37.242404,127.01504
37.246817,127.013782
37.247137,127.013644
37.247517,127.013466
37.242059,127.01524
37.2418,127.015395
37.241518,127.015547
37.241307,127.015666
37.241115,127.015784
37.243305,127.014674
37.249076,127.012551
37.24604,127.013852
37.24581,127.013942
37.249265,127.01248
37.249619,127.012359
37.249937,127.012241
37.250378,127.012052
37.250266,127.011959
37.25018,127.011756
37.250664,127.011931
37.251027,127.011796
37.248563,127.012753
37.251338,127.011675
37.251676,127.011534
37.252045,127.011382
37.25239,127.011261
37.252653,127.011159
37.253018,127.011094
37.253381,127.011089
37.248304,127.012877
37.247957,127.013032
37.247655,127.013162
37.247251,127.013345
37.246943,127.01348
37.246531,127.01366
37.246276,127.013765
37.250225,127.006797
37.250383,127.006639
37.250816,127.006261
37.251027,127.006042
37.251284,127.005788
37.25155,127.005523
37.251766,127.005315
37.251933,127.005146
37.252226,127.005591
37.252131,127.005709
37.252055,127.005861
37.252001,127.005985
37.252776,127.00545
37.253884,127.006295
37.252879,127.005287
37.253059,127.005213
37.253136,127.005388
37.253352,127.005467
37.253595,127.00554
37.253816,127.005619
37.25401,127.005675
37.253974,127.005991
37.253681,127.006335
37.252487,127.006064
37.252329,127.006318
37.252185,127.006605
37.252005,127.006966
37.253199,127.00629
37.253104,127.006555
37.253429,127.006188
37.25319,127.006036
37.252956,127.005901
37.25273,127.005642
37.252541,127.005427
37.252429,127.005219
37.252293,127.004931
37.2526,127.005811
37.254168,127.007124
37.254059,127.006961
37.253902,127.006769
37.254109,127.00682
37.254226,127.006972
37.254388,127.007158
37.254532,127.007378
37.254348,127.007338
37.254451,127.007445
37.256303,127.008733
37.258625,127.00968
37.259152,127.00994
37.256071,127.008702
37.255704,127.008745
37.254713,127.009091
37.254521,127.009153
37.254221,127.009266
37.253931,127.009316
37.253625,127.009345
37.253293,127.009373
37.256591,127.008776
37.25294,127.009361
37.252741,127.009296
37.252537,127.009311
37.251784,127.008896
37.25153,127.008806
37.251316,127.008803
37.251039,127.008848
37.25073,127.008947
37.250437,127.009085
37.25021,127.009198
37.256857,127.008838
37.249937,127.009319
37.257127,127.008798
37.257436,127.009029
37.257663,127.009153
37.257893,127.00928
37.25826,127.009492
37.258619,127.009678
37.256037,127.009159
37.253131,127.009801
37.252852,127.009699
37.256334,127.009108
37.256472,127.009122
37.256789,127.009176
37.257019,127.009249
37.257186,127.009328
37.257461,127.00948
37.257812,127.009678
37.258204,127.009931
37.255767,127.009215
37.258537,127.010055
37.259033,127.010292
37.255465,127.009266
37.254483,127.00957
37.254289,127.009615
37.254082,127.009655
37.253857,127.009688
37.253613,127.009739
37.253361,127.009784
37.262777,127.01186
37.262263,127.011606
37.261948,127.011437
37.261691,127.011285
37.261322,127.011093
37.261056,127.010935
37.260722,127.010732
37.260303,127.01049
37.260159,127.010394
37.259934,127.010264
37.259695,127.010146
37.263353,127.012164
37.259393,127.009971
37.263732,127.012339
37.26407,127.012519
37.264398,127.012666
37.264718,127.012925
37.264971,127.013128
37.265182,127.013314
37.262457,127.011713
37.261903,127.011741
37.259344,127.010405
37.262353,127.011984
37.262578,127.012085
37.263322,127.012497
37.263696,127.012683
37.263993,127.01288
37.264245,127.013077
37.26457,127.013258
37.264772,127.013466
37.264948,127.013641
37.261722,127.011645
37.261439,127.011459
37.261159,127.01133
37.260894,127.011194
37.260524,127.011014
37.260191,127.010862
37.259956,127.010715
37.259691,127.010568
37.252662,127.014045
37.253816,127.011965
37.25396,127.011695
37.254059,127.011481
37.254275,127.011086
37.254415,127.010821
37.254613,127.010427
37.254794,127.01006
37.255001,127.009666
37.255145,127.009429
37.255303,127.009181
37.252797,127.013791
37.25551,127.008826
37.252387,127.014546
37.252284,127.014744
37.25218,127.014935
37.252094,127.015104
37.251932,127.015386
37.251829,127.015594
37.251711,127.015792
37.251603,127.015995
37.251436,127.016276
37.25291,127.013577
37.251283,127.016564
37.251171,127.016761
37.250999,127.01706
37.250801,127.01746
37.250688,127.017634
37.250562,127.017871
37.250418,127.018192
37.250337,127.018446
37.250391,127.018604
37.250256,127.018536
37.253014,127.013397
37.251858,127.015146
37.252004,127.014876
37.252164,127.014569
37.252308,127.014276
37.252457,127.013991
37.252606,127.013715
37.252766,127.013419
37.252939,127.013084
37.25312,127.012763
37.254665,127.009841
37.253131,127.013166
37.254681,127.009804
37.25485,127.009494
37.255035,127.009142
37.255179,127.008905
37.25549,127.008446
37.255602,127.008271
37.253234,127.01298
37.253329,127.012794
37.253469,127.012563
37.253667,127.012219
37.252176,127.014107
37.250792,127.016614
37.250666,127.016857
37.25049,127.017178
37.250382,127.017375
37.250283,127.017578
37.25017,127.017786
37.250044,127.018017
37.249855,127.018327
37.252347,127.013802
37.252514,127.013498
37.252022,127.01436
37.25264,127.013256
37.252788,127.012997
37.252879,127.012827
37.253005,127.012574
37.253122,127.012365
37.253244,127.012162
37.253383,127.011909
37.25346,127.011757
37.253563,127.011548
37.253658,127.011368
37.251923,127.014569
37.253847,127.011018
37.253987,127.010787
37.254104,127.010568
37.254248,127.01028
37.254343,127.010111
